name,type,parameters,description
fund_fee_em,function,"['symbol', 'indicator']","天天基金-基金档案-购买信息
https://fundf10.eastmoney.com/jjfl_015641.html
:param symbol: 基金代码
:type symbol: str
:param indicator: choice of {""交易状态"", ""申购与赎回金额"", ""交易确认日"", ""运作费用"", ""认购费率"", ""申购费率"", ""赎回费率""}
:type indic..."
fund_fh_em,function,[],"天天基金网-基金数据-分红送配-基金分红
https://fund.eastmoney.com/data/fundfenhong.html#DJR,desc,1,,,
:return: 基金分红
:rtype: pandas.DataFrame"
fund_fh_rank_em,function,[],"天天基金网-基金数据-分红送配-基金分红排行
https://fund.eastmoney.com/data/fundleijifenhong.html
:return: 基金分红排行
:rtype: pandas.DataFrame"
fund_financial_fund_daily_em,function,[],"东方财富网站-天天基金网-基金数据-理财型基金收益
# 该接口暂无数据
https://fund.eastmoney.com/lcjj.html#1_1__0__ljjz,desc_1_os1
:return: 当前交易日的所有理财型基金收益
:rtype: pandas.DataFrame"
fund_financial_fund_info_em,function,['symbol'],"东方财富网站-天天基金网-基金数据-理财型基金收益-历史净值明细
https://fundf10.eastmoney.com/jjjz_000791.html
:param symbol: 理财型基金代码, 可以通过 ak.fund_financial_fund_daily_em() 来获取
:type symbol: str
:return: 东方财富网站-天天基金网-基金数据-理财型基金收益-..."
fund_graded_fund_daily_em,function,[],"东方财富网站-天天基金网-基金数据-分级基金净值
https://fund.eastmoney.com/fjjj.html#1_1__0__zdf,desc_1
:return: 当前交易日的所有分级基金净值
:rtype: pandas.DataFrame"
fund_graded_fund_info_em,function,['symbol'],"东方财富网站-天天基金网-基金数据-分级基金净值-历史净值明细
https://fundf10.eastmoney.com/jjjz_150232.html
:param symbol: 分级基金代码, 可以通过 ak.fund_money_fund_daily_em() 来获取
:type symbol: str
:return: 东方财富网站-天天基金网-基金数据-分级基金净值-历史净值明细
..."
fund_hk_fund_hist_em,function,"['code', 'symbol']","东方财富网-天天基金网-基金数据-香港基金-历史净值明细(分红送配详情)
https://overseas.1234567.com.cn/f10/FundJz/968092#FHPS
:param code: 通过 ak.fund_em_hk_rank() 获取
:type code: str
:param symbol: choice of {""历史净值明细"", ""分红送配详情""}
:type ..."
fund_hk_rank_em,function,[],"东方财富网-数据中心-香港基金排行
https://overseas.1234567.com.cn/FundList
:return: 香港基金排行
:rtype: pandas.DataFrame"
fund_hold_structure_em,function,[],"天天基金网-基金数据-规模份额-持有人结构
https://fund.eastmoney.com/data/cyrjglist.html
:return: 持有人结构
:rtype: pandas.DataFrame"
fund_individual_achievement_xq,function,"['symbol', 'timeout']","雪球基金-基金业绩
https://danjuanfunds.com/djapi/fundx/base/fund/achievement/675091
:param symbol: 基金代码
:type symbol: str
:param timeout: choice of None or a positive float number
:type timeout: float
:return..."
fund_individual_analysis_xq,function,"['symbol', 'timeout']","雪球基金-基金数据分析
https://danjuanfunds.com/djapi/fund/base/quote/data/index/analysis/675091
:param symbol: 基金代码
:type symbol: str
:param timeout: choice of None or a positive float number
:type timeout: flo..."
fund_individual_basic_info_xq,function,"['symbol', 'timeout']","雪球基金-基金详情
https://danjuanfunds.com/djapi/fund/675091
:param symbol: 基金代码
:type symbol: str
:param timeout: choice of None or a positive float number
:type timeout: float
:return: 基金信息
:rtype: pandas.D..."
fund_individual_detail_hold_xq,function,"['symbol', 'date', 'timeout']","雪球基金-持仓
https://danjuanfunds.com/rn/fund-detail/archive?id=103&code=002804
:param symbol: 基金代码
:type symbol: str
:param date: 财报日期
:type date: str
:param timeout: choice of None or a positive float nu..."
fund_individual_detail_info_xq,function,"['symbol', 'timeout']","雪球基金-交易规则
https://danjuanfunds.com/djapi/fund/detail/675091
:param symbol: 基金代码
:type symbol: str
:param timeout: choice of None or a positive float number
:type timeout: float
:return: 交易规则
:rtype: p..."
fund_individual_profit_probability_xq,function,"['symbol', 'timeout']","雪球基金-盈利概率-历史任意时点买入，持有满 X 年，盈利概率 Y%
https://danjuanfunds.com/djapi/fundx/base/fund/profit/ratio/675091
:param symbol: 基金代码
:type symbol: str
:param timeout: choice of None or a positive float number
:t..."
fund_info_index_em,function,"['symbol', 'indicator']","东方财富网站-天天基金网-基金数据-基金信息-指数型
https://fund.eastmoney.com/trade/zs.html
:param symbol: choice of {""全部"", ""沪深指数"", ""行业主题"", ""大盘指数"", ""中盘指数"", ""小盘指数"", ""股票指数"", ""债券指数""}
:type symbol: str
:param indicator: choice o..."
fund_lcx_rank_em,function,[],"东方财富网-数据中心-理财基金排行
# 该接口暂时没有数据
https://fund.eastmoney.com/data/lcxfundranking.html#t;c0;r;sSYL_Z;ddesc;pn50;f;os1;
:return: 理财基金排行
:rtype: pandas.DataFrame"
fund_linghuo_position_lg,function,[],"乐咕乐股-基金仓位-灵活配置型基金仓位
https://legulegu.com/stockdata/fund-position/pos-linghuo
:return: 灵活配置型基金仓位
:rtype: pandas.DataFrame"
fund_lof_hist_em,function,"['symbol', 'period', 'start_date', 'end_date', 'adjust']","东方财富-LOF 行情
https://quote.eastmoney.com/sz166009.html
:param symbol: LOF 代码
:type symbol: str
:param period: choice of {'daily', 'weekly', 'monthly'}
:type period: str
:param start_date: 开始日期
:type st..."
fund_lof_hist_min_em,function,"['symbol', 'start_date', 'end_date', 'period', 'adjust']","东方财富-LOF 分时行情
https://quote.eastmoney.com/sz166009.html
:param symbol: LOF 代码
:type symbol: str
:param start_date: 开始日期时间
:type start_date: str
:param end_date: 结束日期时间
:type end_date: str
:param perio..."
fund_lof_spot_em,function,[],"东方财富-LOF 实时行情
https://quote.eastmoney.com/center/gridlist.html#fund_lof
:return: LOF 实时行情
:rtype: pandas.DataFrame"
fund_manager_em,function,[],"天天基金网-基金数据-基金经理大全
https://fund.eastmoney.com/manager/default.html
:return: 基金经理大全
:rtype: pandas.DataFrame"
fund_money_fund_daily_em,function,[],"东方财富网-天天基金网-基金数据-货币型基金收益
https://fund.eastmoney.com/HBJJ_pjsyl.html
:return: 当前交易日的所有货币型基金收益数据
:rtype: pandas.DataFrame"
fund_money_fund_info_em,function,['symbol'],"东方财富网-天天基金网-基金数据-货币型基金收益-历史净值数据
https://fundf10.eastmoney.com/jjjz_004186.html
:param symbol: 货币型基金代码, 可以通过 fund_money_fund_daily_em 来获取
:type symbol: str
:return: 东方财富网站-天天基金网-基金数据-货币型基金收益-历史净值数据
:rt..."
fund_money_rank_em,function,[],"东方财富网-数据中心-货币型基金排行
https://fund.eastmoney.com/data/hbxfundranking.html
:return: 货币型基金排行
:rtype: pandas.DataFrame"
fund_name_em,function,[],"东方财富网站-天天基金网-基金数据-所有基金的名称和类型
https://fund.eastmoney.com/manager/default.html#dt14;mcreturnjson;ftall;pn20;pi1;scabbname;stasc
:return: 所有基金的名称和类型
:rtype: pandas.DataFrame"
fund_new_found_em,function,[],"基金数据-新发基金-新成立基金
https://fund.eastmoney.com/data/xinfound.html
:return: 新成立基金
:rtype: pandas.DataFrame"
fund_open_fund_daily_em,function,[],"东方财富网-天天基金网-基金数据-开放式基金净值
https://fund.eastmoney.com/fund.html#os_0;isall_0;ft_;pt_1
:return: 当前交易日的所有开放式基金净值数据
:rtype: pandas.DataFrame"
fund_open_fund_info_em,function,"['symbol', 'indicator', 'period']","东方财富网-天天基金网-基金数据-开放式基金净值
https://fund.eastmoney.com/fund.html
:param symbol: 基金代码; 可以通过调用 ak.fund_open_fund_daily_em() 获取所有开放式基金代码
:type symbol: str
:param indicator: 需要获取的指标
:type indicator: str
:par..."
fund_open_fund_rank_em,function,['symbol'],"东方财富网-数据中心-开放基金排行
https://fund.eastmoney.com/data/fundranking.html
:param symbol: choice of {""全部"", ""股票型"", ""混合型"", ""债券型"", ""指数型"", ""QDII"", ""FOF""}
:type symbol: str
:return: 开放基金排行
:rtype: pandas.DataFrame"
fund_portfolio_bond_hold_em,function,"['symbol', 'date']","天天基金网-基金档案-投资组合-债券持仓
https://fundf10.eastmoney.com/ccmx1_000001.html
:param symbol: 基金代码
:type symbol: str
:param date: 查询年份
:type date: str
:return: 债券持仓
:rtype: pandas.DataFrame"
fund_portfolio_change_em,function,"['symbol', 'indicator', 'date']","天天基金网-基金档案-投资组合-重大变动
https://fundf10.eastmoney.com/ccbd_000001.html
:param symbol: 基金代码
:type symbol: str
:param indicator: choice of {""累计买入"", ""累计卖出""}
:type indicator: str
:param date: 查询年份
:type date..."
fund_portfolio_hold_em,function,"['symbol', 'date']","天天基金网-基金档案-投资组合-基金持仓
https://fundf10.eastmoney.com/ccmx_000001.html
:param symbol: 基金代码
:type symbol: str
:param date: 查询年份
:type date: str
:return: 基金持仓
:rtype: pandas.DataFrame"
fund_portfolio_industry_allocation_em,function,"['symbol', 'date']","天天基金网-基金档案-投资组合-行业配置
https://fundf10.eastmoney.com/hytz_000001.html
:param symbol: 基金代码
:type symbol: str
:param date: 查询年份
:type date: str
:return: 行业配置
:rtype: pandas.DataFrame"
fund_purchase_em,function,[],"东方财富网站-天天基金网-基金数据-基金申购状态
https://fund.eastmoney.com/Fund_sgzt_bzdm.html#fcode,asc_1
:return: 基金申购状态
:rtype: pandas.DataFrame"
fund_rating_all,function,[],"天天基金网-基金评级-基金评级总汇
https://fund.eastmoney.com/data/fundrating.html
:return: 基金评级总汇
:rtype: pandas.DataFrame"
fund_rating_ja,function,['date'],"天天基金网-基金评级-济安金信评级
https://fund.eastmoney.com/data/fundrating_4.html
:param date: 日期; https://fund.eastmoney.com/data/fundrating_4.html 获取查询日期
:type date: str
:return: 济安金信评级
:rtype: pandas.DataFrame"
fund_rating_sh,function,['date'],"天天基金网-基金评级-上海证券评级
https://fund.eastmoney.com/data/fundrating_3.html
:param date: 日期; https://fund.eastmoney.com/data/fundrating_3.html 获取查询日期
:type date: str
:return: 上海证券评级
:rtype: pandas.DataFrame"
fund_rating_zs,function,['date'],"天天基金网-基金评级-招商证券评级
https://fund.eastmoney.com/data/fundrating_2.html
:param date: 日期; https://fund.eastmoney.com/data/fundrating_2.html 获取查询日期
:type date: str
:return: 招商证券评级-混合型
:rtype: pandas.DataFra..."
fund_report_asset_allocation_cninfo,function,[],"巨潮资讯-数据中心-专题统计-基金报表-基金资产配置
https://webapi.cninfo.com.cn/#/thematicStatistics
:return: 基金资产配置
:rtype: pandas.DataFrame"
fund_report_industry_allocation_cninfo,function,['date'],"巨潮资讯-数据中心-专题统计-基金报表-基金行业配置
https://webapi.cninfo.com.cn/#/thematicStatistics
:param date: 报告时间; choice of {""XXXX0331"", ""XXXX0630"", ""XXXX0930"", ""XXXX1231""}, 从 2017 年开始
:type date: str
:return: 基金行业配置
:..."
fund_report_stock_cninfo,function,['date'],"巨潮资讯-数据中心-专题统计-基金报表-基金重仓股
https://webapi.cninfo.com.cn/#/thematicStatistics
:param date: 报告时间; choice of {""XXXX0331"", ""XXXX0630"", ""XXXX0930"", ""XXXX1231""}
:type date: str
:return: 基金重仓股
:rtype: pandas...."
fund_scale_change_em,function,[],"天天基金网-基金数据-规模份额-规模变动
https://fund.eastmoney.com/data/gmbdlist.html
:return: 规模变动
:rtype: pandas.DataFrame"
fund_scale_close_sina,function,[],"新浪财经-基金数据中心-基金规模-封闭式基金
https://vip.stock.finance.sina.com.cn/fund_center/index.html#jjhqetf
:return: 基金规模
:rtype: pandas.DataFrame"
fund_scale_open_sina,function,['symbol'],"新浪财经-基金数据中心-基金规模-开放式基金
https://vip.stock.finance.sina.com.cn/fund_center/index.html#jjhqetf
:param symbol: choice of {""股票型基金"", ""混合型基金"", ""债券型基金"", ""货币型基金"", ""QDII基金""}
:type symbol: str
:return: 基金规模
:rty..."
fund_scale_structured_sina,function,[],"新浪财经-基金数据中心-基金规模-分级子基金
https://vip.stock.finance.sina.com.cn/fund_center/index.html#jjgmfjall
:return: 基金规模
:rtype: pandas.DataFrame"
fund_stock_position_lg,function,[],"乐咕乐股-基金仓位-股票型基金仓位
https://legulegu.com/stockdata/fund-position/pos-stock
:return: 股票型基金仓位
:rtype: pandas.DataFrame"
fund_value_estimation_em,function,['symbol'],"东方财富网-数据中心-净值估算
https://fund.eastmoney.com/fundguzhi.html
:param symbol: choice of {'全部', '股票型', '混合型', '债券型', '指数型', 'QDII', 'ETF联接', 'LOF', '场内交易基金'}
:type symbol: str
:return: 近期净值估算数据
:rtype: pand..."
futures_comex_inventory,function,['symbol'],"东方财富网-数据中心-期货期权-COMEX库存数据
https://data.eastmoney.com/pmetal/comex/by.html
:param symbol: choice of {""黄金"", ""白银""}
:type symbol: str
:return: COMEX库存数据
:rtype: pandas.DataFrame"
futures_comm_info,function,['symbol'],"九期网-期货手续费
https://www.9qihuo.com/qihuoshouxufei
:param symbol: choice of {""所有"", ""上海期货交易所"", ""大连商品交易所"", ""郑州商品交易所"", ""上海国际能源交易中心"", ""中国金融期货交易所"", ""广州期货交易所""}
:type symbol: str
:return: 期货手续费
:rtype: pandas.D..."
futures_contract_detail,function,['symbol'],"查询期货合约详情
https://finance.sina.com.cn/futures/quotes/V2101.shtml
:param symbol: 合约
:type symbol: str
:return: 期货合约详情
:rtype: pandas.DataFrame"
